article,unique_words
"'Swimmer's_shoulder,'_common_i.txt",100
Reinterpreting_our_brain's_bod.txt,100
Positive_findings_with_dasotra.txt,100
Study_shows_advanced_colorecta.txt,100
Restless_Legs_Syndrome:_New_Tr.txt,100
Food_and_antibiotics_may_chang.txt,100
New_study_explains_why_drinkin.txt,100
Men_with_'low_testosterone'_ha.txt,100
The_god_of_small_things_______.txt,100
Dietary_fats_interact_with_gra.txt,100
Low-meat_and_meat-free_diets_a.txt,100
Scientists_recreate_DNA_damage.txt,100
Who_will_lead_the_global_surve.txt,100
New_research_finds_GCSE_result.txt,100
'Trojan'_asteroids_in_far_reac.txt,100
"After_a_bone_injury,_shape-shi.txt",100
Scurvy_is_still_a_thing_in_Can.txt,100
Cellular_benefits_of_gene_ther.txt,100
Why_do_we_enjoy_listening_to_s.txt,100
People_who_eat_a_healthy_diet_.txt,100
Pediatric_coronavirus_disease_.txt,100
Antiviral_drug_baloxavir_reduc.txt,100
Layered_cocktails_inspire_new_.txt,100
Learning_by_doing:_How_the_bra.txt,101
Fever-associated_seizures_afte.txt,101
Novel_software_assesses_phonol.txt,101
Call_for_healthcare_leaders_to.txt,101
Asteroid_impact_enriches_certa.txt,101
New_role_for_zebrafish_in_huma.txt,101
Microfountain_pen_draws_minute.txt,101
Noninvasive_stimulation_device.txt,101
Protecting_Earth_from_asteroid.txt,101
Antioxidant-rich_powders_from_.txt,101
Liquid_crystals_for_fast_switc.txt,101
Impact_of_diet_intervention_on.txt,101
Scientists_uncover_the_underly.txt,101
Achilles_is_more_than_just_one.txt,101
Could_restless_sleep_cause_wid.txt,101
Harnessing_vaccine_technology_.txt,101
Want_to_improve_your_putt?_Try.txt,101
Current_poultry_food_safety_gu.txt,101
Persistent_insomnia_symptoms_s.txt,101
Hubble_tension:_Showing_the_cr.txt,101
Virtual_brain_gives_insights_i.txt,101
Novel_3D_printing_technique_to.txt,101
Breakthrough_identification_of.txt,101
Excessive_exercise_may_damage_.txt,101
Drug_shows_promise_in_reversin.txt,101
Researcher_pushes_limit_of_whe.txt,101
Oral_contraceptive_pills_prote.txt,101
Painting_a_bigger_biosociologi.txt,101
Credit_card-sized_soft_pumps_p.txt,101
"Individualized_ovarian,_brain_.txt",101
Predisposition_to_addiction_ma.txt,101
Proton_pump_inhibitors_do_not_.txt,101
Open_learning_spaces_do_not_in.txt,101
New_link_between_hypoxia_and_b.txt,102
Are_there_DBPs_in_that_cup_of_.txt,102
Highly_prominent_product_place.txt,102
"When_it_comes_to_obesity,_the_.txt",102
Opioid_use_can_trigger_deafnes.txt,102
Cancer_imaging_aid_developed_f.txt,102
Stress_steroid_mediated_withdr.txt,102
Racial_attitudes_in_a_communit.txt,102
New_study_sheds_light_on_early.txt,102
People_with_IBD_have_more_micr.txt,102
"Eating_fish,_chicken,_nuts_may.txt",102
Red_snow_phenomena_are_a_balan.txt,102
Planet-sized_space_weather_exp.txt,102
Study_questions_video_games'_e.txt,102
The_ribosome:_New_target_for_a.txt,102
Newly_identified_syndrome_caus.txt,102
New_model_may_explain_rarity_o.txt,102
The_evolutionary_secret_of_H__.txt,102
No_swimming?_Molecule_regulati.txt,102
"Sixth-graders_can_learn,_perfo.txt",102
Magnesium_during_labor_may_red.txt,102
Rebooting_evolution___________.txt,102
New_analysis_of_tsunami_deposi.txt,102
Dwarf_Planet_Eris_Is_More_Mass.txt,102
Microrobots_clean_up_radioacti.txt,102
Training_methods_based_on_puni.txt,102
Developing_a_new_balance_for_t.txt,102
Cashew_shell_compound_appears_.txt,102
Safety_zone_saves_giant_moons_.txt,102
Intelligent_framework_aims_to_.txt,102
Early_sports_specialization_ti.txt,102
Morbid_obesity:_Gastric_bypass.txt,102
Psychiatric_disease_associated.txt,102
Drug_overdose_deaths_in_CT_dou.txt,102
Obesity_and_vitamin_D_deficien.txt,102
Understanding_brain_activity_w.txt,102
Alcohol_boosts_recall_of_earli.txt,102
Intensified_water_cycle_slows_.txt,102
How_genetic_variation_gives_ri.txt,103
Five-minute_EEG_recordings:_A_.txt,103
How_cancer-causing_papillomavi.txt,103
Women_with_intellectual_and_de.txt,103
Observations_confirm_that_aero.txt,103
Retinal_prion_disease_study_re.txt,103
New_findings_for_viral_researc.txt,103
More_support_needed_for_pollin.txt,103
Do_estrogen_therapies_affect_s.txt,103
Stress_from_rising_population_.txt,103
OB-GYNs_hesitate_to_talk_about.txt,103
COVID-19_became_much_more_leth.txt,103
High_altitude_water_Cherenkov_.txt,103
Evidence_dyslexia_affects_chil.txt,103
Mutations_in_SARS-CoV-2_spike_.txt,103
Vitamin_D_study_sheds_light_on.txt,103
Plant_competition_during_clima.txt,103
When_did_the_first_COVID-19_ca.txt,103
Machine_learning_aids_in_simul.txt,103
Distorted_passage_of_time_duri.txt,103
Rapidly_rising_levels_of_sight.txt,103
Adding_noise_for_completely_se.txt,103
A_shorter_IQ_test_for_children.txt,103
Breastfeeding_helps_counteract.txt,103
Supplements_may_protect_those_.txt,103
In_polarized_political_climate.txt,103
Therapy_shrinks_tumors_in_pati.txt,103
"Breaking_the_skill_limit,_pian.txt",103
Reassessing_radon_as_a_reliabl.txt,103
Wood_sponge_soaks_up_oil_from_.txt,103
Heavy_rainfall_events_becoming.txt,103
Stellar_flares_can_lead_to_dim.txt,103
Ancestors_of_whale_sharks_in_P.txt,103
The_headache_of_adapting_to_th.txt,103
New_virtual_screening_strategy.txt,103
How_to_turn_specific_genes_on_.txt,103
Novel_immunotherapy_approach_t.txt,103
The_smallest_galaxies_in_our_u.txt,103
New_fossil_reveals_origin_of_a.txt,104
How_a_protein_controls_the_pro.txt,104
Scientists_develop_'mini-brain.txt,104
Virus_characteristics_predict_.txt,104
Bipolar_disorder_may_be_linked.txt,104
Many_Americans_reported_econom.txt,104
ALS_protein_dynamics_highlight.txt,104
Monitoring_open-cast_mines_bet.txt,104
Peak_district_grasslands_hold_.txt,104
Green_chemistry:_Scientists_de.txt,104
Historic_space_weather_could_c.txt,104
Measles_serious_threat_for_bab.txt,104
Scientists_use_gene_editing_to.txt,104
Compression_garments_reduce_st.txt,104
Mutation_explains_why_some_peo.txt,104
How_nearby_cells_shield_tumor_.txt,104
Cellphone_distraction_linked_t.txt,104
Blockbusters:_Can_EEGs_predict.txt,104
People_at_high_genetic_risk_fo.txt,104
Cats_prefer_to_get_free_meals_.txt,104
Two_regions_in_the_canine_geno.txt,104
Exercise_increases_the_body’s_.txt,104
Scientists_unearth_green_treas.txt,104
Simulations_provide_clue_to_mi.txt,104
Multifunctional_e-glasses_moni.txt,104
Muscling_in_on_the_role_of_vit.txt,104
Possible_Genetic_Causes_Of_Bor.txt,104
Multiple_sclerosis_drug_improv.txt,104
Researchers_find_key_to_keep_w.txt,104
Researchers_discover_fresh_wat.txt,104
Shock_find_brings_'extinct'_mo.txt,104
New_study_challenges_assumptio.txt,104
Antioxidants_Not_Associated_Wi.txt,104
Oxygen_deficiency_rewires_mito.txt,104
Estrogenic_and_anti-estrogenic.txt,104
Fish_oil_supplements_and_heart.txt,104
Compound_in_breast_milk_fights.txt,104
ALMA_observes_the_formation_si.txt,104
"High_rates_of_depression,_anxi.txt",104
No_increased_risk_of_lung_infe.txt,104
AI-powered_tool_predicts_cell_.txt,105
Opioid_use_is_reduced_in_patie.txt,105
New_study_unveils_thermoelectr.txt,105
Wild_bees_depend_on_the_landsc.txt,105
Tissue_repair_drug_helps_heal_.txt,105
Low_vitamin_D_may_not_be_a_cul.txt,105
Rare_bacterial_strain_isolated.txt,105
Newly_discovered_airway_cells_.txt,105
Nucleotide_change_could_initia.txt,105
Heart_disease_causes_early_bra.txt,105
How_listening_to_music_'signif.txt,105
Normal_6-month_outcomes_in_bab.txt,105
Astronomers_agree:_Universe_is.txt,105
New_Ultima_Thule_discoveries_f.txt,105
Why_vitamin_E_effect_is_often_.txt,105
Housing_instability_negatively.txt,105
Residues_in_fingerprints_hold_.txt,105
Lake’s_radioactivity_concentra.txt,105
Immune_response_to_influenza__.txt,105
Rise_in_lower_extremity_injuri.txt,105
Advances_in_research_into_Alzh.txt,105
Making_musical_performances_sa.txt,105
Home_blood_pressure_monitoring.txt,105
Novel_technology_aims_to_impro.txt,105
Genetic_variation_may_affect_b.txt,105
Artificial_sweeteners_have_tox.txt,105
Athletes_with_sickle_cell_trai.txt,105
Breakthrough_in_treatment_of_r.txt,105
Verifying_'organic'_foods_____.txt,105
Irregularly_shaped_parks_reduc.txt,105
How_a_toxic_chromium_species_c.txt,106
Paw_hygiene_no_reason_to_ban_a.txt,106
Prescribing_opioids_for_a_spra.txt,106
Bowel_cancer_medication_could_.txt,106
Study_IDs_strategies_to_help_r.txt,106
Blocking_a_gene_reduces_fat___.txt,106
Why_people_with_knee_osteoarth.txt,106
Oversight_of_fishing_vessels_l.txt,106
In_stressed_ecosystems_Jurassi.txt,106
Fundamentally_new_approach_to_.txt,106
Obesity_may_increase_risk_of_s.txt,106
Man_develops_severe_'thundercl.txt,106
Marine_life_can_cling_together.txt,106
New_approach_to_breast_cancer_.txt,106
Calcium_bursts_kill_drug-resis.txt,106
How_does_a_quantum_particle_se.txt,106
Scientists_call_on_funders_to_.txt,106
Hidden_weaknesses_within_volca.txt,106
Under_a_moon_spell:_Shark_atta.txt,106
HIV_research_yields_potential_.txt,106
Crows_consciously_control_thei.txt,106
Experimental_antiviral_for_COV.txt,106
Biologists_identify_neural_cir.txt,106
Gastric_ulcer_bacteria_turn_im.txt,106
Load-reducing_backpack_powers_.txt,106
Hurts_so_good:_Neural_clues_to.txt,106
People_with_benign_skin_condit.txt,106
People_with_Parkinson's_diseas.txt,106
Study_IDs_four_things_that_mak.txt,106
Whole-genome_sequencing_reveal.txt,106
Smooth_operator:_When_earnings.txt,106
Vitamin_D_deficiency_during_pr.txt,107
Study_sequences_genome_of_exti.txt,107
Preprints_accelerated_between_.txt,107
Social_distancing_and_dying_al.txt,107
Helminth_infections_common_in_.txt,107
First_study_to_explore_languag.txt,107
Microplastics_in_Arctic_ecosys.txt,107
Simple_model_captures_almost_1.txt,107
Ultrasensitive_transistor_for_.txt,107
Women's_expected_longevity_lin.txt,107
3D_imaging_reveals_neural_'vic.txt,107
New_gene_identified_for_restle.txt,107
Exomoons_may_be_home_to_extra-.txt,107
Guidance_on_supplemental_breas.txt,107
Over_80_percent_of_COVID-19_pa.txt,107
Self-repairing_gelatin-based_f.txt,107
Bringing_order_to_chaotic_bubb.txt,107
Support_For_Adjunctive_Vitamin.txt,107
Likelihood_of_tick_bite_to_cau.txt,107
Researchers_crack_the_syntheti.txt,107
"COVID-19:_Without_masks,_two_m.txt",107
Need_to_vent?_Turn_to_real-lif.txt,107
Non-GM_produce_earns_'halo_eff.txt,107
A_newly_discovered_genetic_lin.txt,107
How_exercise_could_help_fight_.txt,107
Caffeine_boosts_problem-solvin.txt,107
Lessening_water_quality_proble.txt,107
Unravelling_the_knotty_problem.txt,107
Better_understanding_communica.txt,107
Seeking_a_treatment_for_IBS_pa.txt,107
Compounds_block_stress-enhance.txt,107
Eye_color_genetics_not_so_simp.txt,107
New_prediction_algorithm_ident.txt,107
Pumping_iron:_Inhibition_of_ke.txt,107
Stem_cell_transplantation:_Und.txt,107
Saturn's_tilt_caused_by_its_mo.txt,107
Harnessing_nature's_defences_a.txt,107
Study_implicates_dopamine_in_f.txt,107
Nail_polishes_with_'n-free'_la.txt,107
Recently_discovered_comet_seen.txt,107
Sensitive_sensor_detects_Down_.txt,107
Spouses_really_are_together_in.txt,107
Catatonia_in_Down_syndrome____.txt,107
Computers_should_be_named_on_p.txt,107
Therapy_plus_medication_better.txt,107
Weed-derived_compounds_in_Serb.txt,107
Make_no_bones_about_it:_How_ou.txt,107
Vibration_training_for_multipl.txt,107
Brain-computer_interfaces_with.txt,107
Treating_rheumatoid_arthritis_.txt,107
Lightweight_electric_wristband.txt,107
Healthy_diet_in_early_pregnanc.txt,108
Combination_treatment_for_comm.txt,108
Years_of_life_lost_during_the_.txt,108
Ionian_musical_heritage_conser.txt,108
Domestic_violence:_Impact_of_e.txt,108
First_rehoming_of_laboratory_d.txt,108
Is_it_possible_to_be_addicted_.txt,108
Breast_cancers:_Ruptures_in_ce.txt,108
Low_vitamin_D_levels_linked_to.txt,108
Earth-like_planets_have_Earth-.txt,108
When_women_feel_their_partner_.txt,108
'Tiny_fat_bubbles'_can_boost_i.txt,108
Novel_pathology_could_improve_.txt,108
Omega-6_fatty_acids_do_not_pro.txt,108
Poor_sleep_and_heart-related_d.txt,108
Important_contribution_to_spin.txt,108
Blood_pressure_medications_imp.txt,108
Efforts_to_end_the_HIV_epidemi.txt,108
Beyond_childhood:_Picky_eating.txt,108
A_milder_hair_dye_based_on_syn.txt,108
Reducing_plastic_waste_will_re.txt,108
Lack_of_support_prolongs_unemp.txt,108
Independent_evolutionary_origi.txt,108
The_cerebellum_may_have_played.txt,108
Cholesterol_metabolite_induces.txt,108
Burst_spinal_artery_aneurysm_l.txt,108
Solar_events_blocking_Martian_.txt,108
Marine_heatwaves_can_strengthe.txt,108
New_biomarker_identified_in_wo.txt,108
Men_may_sleep_worse_on_nights_.txt,108
Hypersensitivity_to_non-painfu.txt,108
Gender-based_violence_in_the_C.txt,108
Metabolic_restoration_in_HIV-i.txt,108
Restless_legs_syndrome_linked_.txt,108
Architecture_of_Eolian_success.txt,108
Malignant_mesothelioma_patient.txt,108
Studies_biased_toward_genomes_.txt,108
Strongly_'handed'_squirrels_le.txt,108
New_CT_scoring_criteria_for_ti.txt,108
The_longevity_gene_mammalian_I.txt,108
Can_Celebrex_prevent_cancer-ca.txt,108
Menstrual_cycle_phase_influenc.txt,108
Neurons'_response_to_seizure-i.txt,109
Plant_pathologists_collaborate.txt,109
Vitamin_C-B1-steroid_combo_lin.txt,109
Sharing_a_secret___the_quantum.txt,109
Personal_growth_often_coexists.txt,109
Vaccines_alone_may_not_be_enou.txt,109
Nanoparticle_therapy_targets_l.txt,109
Does_a_healthy_diet_counter_th.txt,109
NASA_sees_a_different_kind_of_.txt,109
Drinking_alcohol_to_stay_healt.txt,109
Biomarker_discovery_can_lead_t.txt,109
Can_vitamin_A_turn_back_the_cl.txt,109
Online_training_helps_preemies.txt,109
Cancer_genes_and_the_tumor_mil.txt,109
Important_role_of_prokaryotic_.txt,109
Whooping_cranes_steer_clear_of.txt,109
New_study_examines_privacy_and.txt,109
The_youngest_smoke_more_______.txt,109
Ancestors_of_legionella_bacter.txt,109
New_study_highlights_links_bet.txt,109
Gut_hormone_blocks_brain_cell_.txt,109
Nursing_home_study_suggests_di.txt,109
Chemist_adds_details_of_'cold_.txt,109
"For_the_right_employees,_even_.txt",109
Before_'Skyfall':_46_years_of_.txt,109
Care_of_horses:_Damage_found_i.txt,109
Believers_consume_fewer_drugs_.txt,109
Can_creativity_beat_death?_New.txt,109
Chronic_fatigue_syndrome_linke.txt,109
Exhausted_immune_cells_linked_.txt,109
Pre-qualifying_education_and_t.txt,109
New_treatment_for_chronic_thro.txt,109
African_'hotspot'_for_highly_i.txt,109
Screen_time_linked_to_risk_of_.txt,109
Autoimmune_diseases_are_relate.txt,109
Evidence_mounts_linking_aspiri.txt,109
Standard_vital_signs_could_hel.txt,109
Mathematical_modeling_suggests.txt,109
The_enemy_within:_Gut_bacteria.txt,109
New_test_detects_toxic_prions_.txt,109
Technology_lets_clinicians_obj.txt,109
Swimming_upstream_on_sound_wav.txt,109
Digging_into_the_molecules_of_.txt,109
Lithium_treats_intellectual_de.txt,109
Brief_exposure_to_performance-.txt,109
Obesity_may_lead_to_a_decline_.txt,109
How_pancreatic_cancer_cells_do.txt,109
A_possible_treatment_for_COVID.txt,109
Oil_and_gas_wastewater_disposa.txt,109
Individuals_may_legitimize_hac.txt,109
A_wearable_device_for_regrowin.txt,109
NASA_interplanetary_probes_to_.txt,109
Meta-analysis_finds_that_omega.txt,109
AI_helping_to_quantify_enzyme_.txt,109
Men_with_sensory_loss_are_more.txt,109
"Unlike_men,_women's_cognitive_.txt",109
Symbiotic_bacteria_in_root_cel.txt,109
Most_e-cigarette_users_want_to.txt,109
Patient_beware:_Researchers_di.txt,109
Shrubs_and_soils:_A_hot_topic_.txt,109
Restless_Legs_Syndrome_Doubles.txt,109
How_the_UK_smoking_ban_increas.txt,109
Promising_molecule_for_treatme.txt,109
New_AI_model_helps_discover_ca.txt,109
Why_some_COVID-19_patients_dev.txt,110
Flipping_the_script_on_novel_c.txt,110
Rivers_play_key_role_in_destru.txt,110
Feeding_small_fish_to_people_i.txt,110
One_drop_will_do:_Researchers_.txt,110
Three-drug_combination_prolong.txt,110
Quantum_physics:_Physicists_de.txt,110
Immune_system_important_in_fig.txt,110
An_AI_technology_to_reveal_the.txt,110
Treating_heart_attacks_with_a_.txt,110
Entrepreneurs_love_their_compa.txt,110
Cannabis_legalization_and_link.txt,110
RNA_‘heroes’_can_disarm_bad-ac.txt,110
Phase_1_study_results_of_selin.txt,110
Case_of_tick-borne_relapsing_f.txt,110
New_insights_on_date_palm_evol.txt,110
The_magic_of_movies_not_tied_t.txt,110
Unknown_submarine_landslides_d.txt,110
Coumarin_compounds_from_oak_ba.txt,110
Using_bloodstains_at_crime_sce.txt,110
Young_people_report_worse_fibr.txt,110
Changing_your_diet_could_add_u.txt,110
Stem-like_T_cells_could_aid_im.txt,110
Genetics_linked_to_childhood_e.txt,110
Brain_inflammation_likely_key_.txt,110
CRISPR_Cas9_gene_editing_boost.txt,110
Fragmented_sleep_patterns_can_.txt,110
Common_sleep_disorder_combo_co.txt,110
High_lead_levels_during_pregna.txt,110
Mass_gatherings_during_Malaysi.txt,110
Tau_and_PQBP1:_Protein_interac.txt,110
Breakthrough_alpha-ray_treatme.txt,110
Women_with_irregular_periods_m.txt,110
"Gene_that_makes_large,_plump_t.txt",110
Compressive_fluctuations_heat_.txt,110
A_potentially_longer-lasting_c.txt,110
A_possible_cure_for_sickle_cel.txt,110
Cerebral_organoid_model_provid.txt,110
Choline_transporter_in_the_bra.txt,110
Landslides:_long-term_effects_.txt,110
Scientists_explore_tick_saliva.txt,110
Osteoarthritis_linked_to_highe.txt,110
Organic_animal_farms_benefit_b.txt,110
High_blood_pressure_during_pre.txt,110
"Immune_system,_not_COVID_virus.txt",110
Predicting_motion_sickness_sev.txt,110
Researchers_discover_new_stem_.txt,110
Lack_of_important_molecule_in_.txt,110
How_researchers_look_at_the_bi.txt,110
Stopping_the_clones_may_help_w.txt,110
An_astounding_find_reveals_a_r.txt,110
Scientists_use_DNA_origami_to_.txt,110
New_discovery_on_how_omega-3_f.txt,110
Effective_drugs_for_Parkinson'.txt,110
Orangutans_instinctively_use_h.txt,110
Entanglement_unlocks_scaling_f.txt,110
Warming_threat_to_tropical_for.txt,111
Colon_Adenoma_Prevention_With_.txt,111
"A_cause_of_mental_retardation,.txt",111
Venus's_turbulent_atmosphere__.txt,111
Using_social_media_to_understa.txt,111
Safety_issue_revealed_as_1_in_.txt,111
Why_experiences_are_better_gif.txt,111
Different_hormone_therapies_af.txt,111
Vitamin_D_regulates_calcium_in.txt,111
Connection_found_in_pathogenes.txt,111
Seasonal_variation_in_daylight.txt,111
Using_raw_materials_more_susta.txt,111
Potential_therapeutic_target_f.txt,111
Good_sleep-time_recovery_is_as.txt,111
Simple_blood_test_predicts_ane.txt,111
Gene_required_for_jumping_iden.txt,111
Neuroscientists_discover_neura.txt,111
New_research_identifies_gene_t.txt,111
Larger_families_have_reduced_c.txt,111
Molecule_discovery_holds_promi.txt,111
Researchers_develop_model_to_p.txt,111
Yoga_and_physical_therapy_as_t.txt,111
A_new_class_of_branched_single.txt,111
Cinema-like_environment_helps_.txt,111
Parents_can_influence_children.txt,111
Small_robot_swimmers_that_heal.txt,111
MicroRNA_panel_can_identify_ma.txt,111
Discovery_of_key_protein_behin.txt,111
Depressive_symptoms_linked_to_.txt,111
Sibling_bullying_associated_wi.txt,111
Anti-solar_cells:_A_photovolta.txt,111
Human_actions_accelerate_clima.txt,111
Cardiac_toxicity_risk_factors_.txt,111
Cassini_makes_simultaneous_mea.txt,111
Early_step_toward_leukemia_dru.txt,111
Ultrafast_magnetism:_heating_m.txt,111
Surprisingly_high_emissions_fr.txt,111
Recognize_and_control_new_vari.txt,111
Accurate_measurements_of_sodiu.txt,111
Human_antibody_discovery_could.txt,111
Pressure_sensors_could_ensure_.txt,111
Patient_satisfaction_with_pain.txt,111
Good_toothbrushing_habits_in_c.txt,111
'The_focea':_A_region_of_impro.txt,112
"Cannabis_reduces_creativity,_b.txt",112
Single_HPV_vaccine_dose_may_be.txt,112
New_machine_learning_system_ca.txt,112
Bricks_can_act_as_'cameras'_fo.txt,112
Initiating_breastfeeding_in_vu.txt,112
Lagging_chromosomes_among_caus.txt,112
Handgun_purchasers_with_a_prio.txt,112
Forensic_memory_detection_test.txt,112
Creating_a_reference_map_to_ex.txt,112
Photoinitiators_detected_in_hu.txt,112
Preterm_children_have_more_med.txt,112
Researchers_create_molecule_th.txt,112
Discovery_of_the_role_of_a_key.txt,112
Personality_traits_of_patients.txt,112
